雄安新区有哪些大学	1	17
0 537.953125 360 491	https://m.sogou.com/web/sl?channel=zhishi&pid=sogou-waps-2c6037040bf5058a&keyword=%E4%B8%80%E4%B8%AA%E8%99%AB%E4%B8%80%E4%B8%AA%E4%BA%A1%E8%AF%BB%E4%BB%80%E4%B9%88	30010125	1
0 1034.953125 360 187	https://www.uczhidao.com/wenda/55111861	30000000	2
0 1441.953125 360 249	https://wap.sogou.com/web/searchList.jsp?s_from=kmap_recommend&&rcer=4B8uhn9b&kmap_rank=5&keyword=%E5%9C%A8%E7%BA%BF%E6%B1%89%E5%AD%97%E8%BD%AC%E6%8B%BC%E9%9F%B3&innerid=300000698&zlfrank=5&htprequery=%E4%B8%80%E4%B8%AA%E8%99%AB%E4%B8%80%E4%B8%AA%E4%BA%A1%E8%AF%BB%E4%BB%80%E4%B9%88	50023801	3
0 1697.4375 360 187	https://www.wukong.com/question/6777262258746556685/	30000000	4
0 1890.4375 360 160	https://www.zybang.com/question/c9910b7a3b9cc82674dda6558007b829.html	30000000	5
0 2056.4375 360 187	https://www.zybang.com/question/f9f66c764ca14c140195917b1241921e.html	30000000	6
0 2249.4375 360 176	https://www.zybang.com/question/6746799a42a4e2e37c2ca5f29ec33db2.html	30000201	7
0 2431.4375 360 160	https://www.qndq.net/focus/231093	30000000	8
0 2597.4375 360 143	http://www.yulucn.com/question/4160926604	30000000	9
0 2746.4375 360 187	http://wenda.tianya.cn/m/question/0ca32257fe9a32d1	30000000	10
0 2939.4375 360 250	https://wap.sogou.com/web/searchList.jsp?s_from=kmap_recommend&&rcer=4B8uhn9b&kmap_rank=13&keyword=%E6%B1%89%E5%AD%97%E8%BD%AC%E6%8B%BC%E9%9F%B3&innerid=300000702&zlfrank=13&htprequery=%E4%B8%80%E4%B8%AA%E8%99%AB%E4%B8%80%E4%B8%AA%E4%BA%A1%E8%AF%BB%E4%BB%80%E4%B9%88	50023901	11
0 3234.921875 360 187	http://www.chachaba.com/news/html/peixun/zxxue/20190308_415094.html	30000000	12
0 3427.921875 360 165	https://www.zhihu.com/tardis/sogou/ans/146211500	30010173	13
0 3598.921875 360 159	http://m.iask.sina.com.cn/b/15344348.html?=1&vt=4	30000201	14
0 3977.921875 360 230	https://www.jianshu.com/p/4410fd39cc68	30010302	15
0 4213.828125 360 154	https://www.zybang.com/question/2d1644a354b7bfdcde64739ffdf653db.html	30000201	16
0 4924.734375 360 187	https://www.jianshu.com/p/7336d6f70ab1	30000000	17
0 5331.734375 360 159	http://m.iask.sina.com.cn/b/gVM12q03DtUz.html?=1&vt=4	30000201	18

遇见你的眉眼如清风明月是什么歌	1	20
0 102 360 334	http://m.kuwo.cn/?mid=MUSIC_20273751&from=sougou	11009901	0
0 442 360 397	https://m.sogou.com/web/sl?channel=zhishi&pid=sogou-waps-2c6037040bf5058a&keyword=%E9%81%87%E8%A7%81%E4%BD%A0%E7%9A%84%E7%9C%89%E7%9C%BC%E5%A6%82%E6%B8%85%E9%A3%8E%E6%98%8E%E6%9C%88%E6%98%AF%E4%BB%80%E4%B9%88%E6%AD%8C&g_f=11301026	30000202	1
0 845 360 209	https://music.163.com/m/playlist?id=2000729254	30000909	2
0 1274 360 159	http://m.iask.sina.com.cn/b/iRdefiCnbhCh.html?=1&vt=4	30000201	3
0 1439 360 187	https://www.wukong.com/question/6754945988265246983/	30000000	4
0 1632 360 165	https://m.sohu.com/a/467851843_120538294	30000000	5
0 1803 360 187	https://m.v.qq.com/play.html?&vid=l0921w2u1uz&ptag=v_qq_com%23v.play.adaptor%233	30000000	6
0 1996 360 209	http://m.iqiyi.com/v_19rx6pqpdc.html	30000909	7
0 2211 360 165	https://www.iqiyi.com/w_19rzr3ocpl.html	30000000	8
0 2382 360 187	https://www.iqiyi.com/w_19rxqx8ndt.html	30000000	9
0 2615 360 165	https://www.iqiyi.com/w_19s38y5i99.html	30000000	10
0 2786 360 165	http://www.iqiyi.com/w_19s1si4kat.html	30000909	11
0 2957 360 187	https://www.bilibili.com/video/BV1d441117Vb/	30000000	12
0 3364 360 209	https://m.lizhi.fm/500654/2585174980101954054	30000909	13
0 3579 360 182	http://www.kuwo.cn/my/20273751/	30000909	14
0 3767 360 187	http://m.iqiyi.com/v_19rx6zxs64.html	30000000	15
0 3960 360 187	https://music.163.com/m/playlist?id=699848606	30000000	16
0 4153 360 187	https://music.163.com/m/playlist?id=1981908476	30000000	17
0 4346 360 116	https://music.163.com/user/event?id=455541988	30000909	18
0 4468 360 209	https://music.163.com/m/program?id=904824573	30000909	19

制作酸奶的是什么菌	1	18
0 102 360 236	https://m.yebaike.com/13/202008/444700.html	80020013	0
0 344 360 325	https://m.sogou.com/web/sl?channel=zhishi&pid=sogou-waps-2c6037040bf5058a&keyword=%E5%88%B6%E4%BD%9C%E9%85%B8%E5%A5%B6%E7%9A%84%E6%98%AF%E4%BB%80%E4%B9%88%E8%8F%8C&g_f=11301026	30000202	1
0 675 360 209	http://mp.weixin.qq.com/s?src=11&timestamp=1623762039&ver=3132&signature=mE2ikzV-6vd3dxwnCZC41rrDsJT-EabE4vm4Dd2DUjA*xcxTC6JyMs57CJMiXlVvCvadZAsQmV*2A03cNYDRXcfyOh2R9QGOEoQ*UyTMrb6ZQKmtp5IUxI8jylLCyStk&new=1	11002601	2
0 1365.953125 360 398	https://m.sogou.com/web/searchList.jsp?insite=zhihu.com&pid=sogou-waps-21a38ed2ee0c2c08&query=%E5%88%B6%E4%BD%9C%E9%85%B8%E5%A5%B6%E7%9A%84%E6%98%AF%E4%BB%80%E4%B9%88%E8%8F%8C	30010244	3
0 1769.953125 360 299	https://wapv.sogou.com/v?query=%E5%88%B6%E4%BD%9C%E9%85%B8%E5%A5%B6%E7%9A%84%E6%98%AF%E4%BB%80%E4%B9%88%E8%8F%8C&p=40230600&tab=video&ie=utf8&rawQuery=%E5%88%B6%E4%BD%9C%E9%85%B8%E5%A5%B6%E7%9A%84%E6%98%AF%E4%BB%80%E4%B9%88%E8%8F%8C&vrid=11000404	11000404	4
0 2074.9375 360 159	http://wenda.tianya.cn/question/4dbc0f34dcb1c35a	30000201	5
0 2239.9375 360 182	https://wk.baidu.com/view/5625a7c2ff4733687e21af45b307e87101f6f899?pcf=2	30010259	6
0 2427.9375 360 182	https://wk.baidu.com/view/d772502cc67da26925c52cc58bd63186bdeb9219	30010259	7
0 2615.9375 360 247	http://zhinan.sogou.com/guide/detail/?id=316512908766	30010098	8
0 2868.9375 360 187	https://tiku.afanti100.com/web/questiondetail/550066778f84a5fcdec460cb8bd86f9c	30010134	9
0 3101.9375 360 165	http://www.manfen5.com/stinfo/CZ_SW/SYS202102140618564698112564/	30000000	10
0 3272.9375 360 187	https://www.zybang.com/question/103c72c8a6babc3f72b9bb43b934fd9a.html	30000000	11
0 3893.9375 360 209	https://m.cndzys.com/sg/yinshi/489458.html	30000909	12
0 4370.890625 360 182	https://wk.baidu.com/view/b84a829ec4da50e2524de518964bcf84b9d52dcc?pcf=2	30010259	13
0 4558.890625 360 209	https://wk.baidu.com/view/c598f6b7988fcc22bcd126fff705cc1754275f46?pcf=2&re=view	30010259	14
0 4773.890625 360 209	https://wk.baidu.com/view/dd5fe946f01dc281e53af09b?pcf=2	30010259	15
0 4988.890625 360 187	http://www.manfen5.com/stinfo/CZ_SW/SYS201510020615376608924060/	30000000	16
0 5181.890625 360 187	https://www.zybang.com/question/b38d6c7ef6769790ca9dbdbf0d4b78e2.html	30000000	17

最高等的植物是哪一类	1	21
0 102 360 252	http://baike.sogou.com/m/fullLemma?lid=58441&fromTitle=%E8%A2%AB%E5%AD%90%E6%A4%8D%E7%89%A9	41110105	0
0 359.953125 360 187	http://www.manfen5.com/stinfo/CZ_SW/SYS202102020507043607579844/	30000000	1
0 552.953125 360 491	https://m.sogou.com/web/sl?channel=zhishi&pid=sogou-waps-2c6037040bf5058a&keyword=%E6%9C%80%E9%AB%98%E7%AD%89%E7%9A%84%E6%A4%8D%E7%89%A9%E6%98%AF%E5%93%AA%E4%B8%80%E7%B1%BB	30010125	2
0 1049.953125 360 187	https://tiku.afanti100.com/web/questiondetail/37051ef96dc5df1bfae869034879ebf5	30010134	3
0 1456.953125 360 176	http://m.iask.sina.com.cn/b/6cOHKWLkJID.html?=1&vt=4	30000201	4
0 1638.953125 360 187	http://m.1010jiajiao.com/czsw/shiti_id_e9ebfff4e35669cb8e49117c23d30889	30000000	5
0 1831.953125 360 209	http://m.1010jiajiao.com/xiti_id_83747	30000909	6
0 2046.953125 360 187	http://m.1010jiajiao.com/paper/timu/2364831.html	30000000	7
0 2239.953125 360 187	https://www.zybang.com/question/859ec0da45fdf70c8d3ff6f1a68ce660.html	30000909	8
0 2432.953125 360 203	https://www.zybang.com/question/f2ad8b5dd3cf3a013510569fb20a6fb1.html	30000201	9
0 2641.953125 360 187	https://www.zybang.com/question/cd13dfe757106b15ab54c4c00ac90c73.html?	30000000	10
0 2874.953125 360 209	https://mzujuan.21cnjy.com/question/preview/3667243	30000909	11
0 3089.953125 360 187	https://www.wesiedu.com/zuoye/4195994184.html	30000000	12
0 3282.953125 360 187	https://www.zongyang.org/290558.html	30000000	13
0 3689.953125 360 132	http://wenwen.sogou.com/z/q134358852.htm	30000201	14
0 3827.953125 360 159	http://wenwen.sogou.com/z/q776746670.htm	30000201	15
0 3992.953125 360 203	http://m.iask.sina.com.cn/b/iRcdPjpFjWo1.html?=1&vt=4	30000201	16
0 4201.953125 360 203	http://m.iask.sina.com.cn/b/657721.html?=1&vt=4	30000201	17
0 4410.953125 360 159	http://m.iask.sina.com.cn/b/1T02GrBv2flN.html?=1&vt=4	30000201	18
0 4575.953125 360 187	http://m.1010jiajiao.com/paper/timu/2336406.html	30000909	19
0 4768.953125 360 187	http://m.1010jiajiao.com/xiti_id_74206	30000000	20

灭蝗要尽可能在蝗虫的什么期进行	1	20
0 102 360 188	https://tiku.afanti100.com/web/questiondetail/ad6d59f66f653d0f53df7c2b57510828	80020714	0
0 296 360 143	http://m.1010jiajiao.com/czsw/shiti_id_2744b89ea92a9d1b90483f56a172c5d3	30000000	1
0 445 360 303	https://m.sogou.com/web/sl?channel=zhishi&pid=sogou-waps-2c6037040bf5058a&keyword=%E7%81%AD%E8%9D%97%E8%A6%81%E5%B0%BD%E5%8F%AF%E8%83%BD%E5%9C%A8%E8%9D%97%E8%99%AB%E7%9A%84%E4%BB%80%E4%B9%88%E6%9C%9F%E8%BF%9B%E8%A1%8C&g_f=11301026	30000202	2
0 754 360 187	http://www.jyeoo.com/bio/ques/detail/1868a526-34f1-4631-8d6a-9fd6ae6e35a0	30000000	3
0 1161 360 187	https://m.shangxueba.com/ask/7785238.html	30000000	4
0 1354 360 187	https://www.wesiedu.com/zuoye/4462911114.html	30000000	5
0 1547 360 187	http://www.manfen5.com/stinfo/CZ_SW/SYS201310312236372068325012/	30000000	6
0 1740 360 203	https://www.zybang.com/question/b12345ca9ad8e9d492773aab0f7e35c0.html	30000201	7
0 1949 360 187	https://m.hahawen.com/shi71151833.html	30000000	8
0 2142 360 203	http://m.iask.sina.com.cn/b/3117900.html?=1&vt=4	30000201	9
0 2391 360 187	https://m.12tiku.com/tiku/2516/2998435.html	30000000	10
0 2584 360 176	http://wenwen.sogou.com/z/q836084237.htm	30000201	11
0 2766 360 203	http://wenwen.sogou.com/z/q770439554.htm	30000201	12
0 3189 360 203	http://wenwen.sogou.com/z/q888310305.htm	30000201	13
0 3398 360 187	https://tiku.afanti100.com/web/questiondetail/71e3b79268c4d5b237561a0f008884d0	30010134	14
0 3591 360 143	https://tiku.afanti100.com/web/questiondetail/65f3c49a62692fcc4c6cfc83b6781755	30010134	15
0 3740 360 187	https://tiku.afanti100.com/web/questiondetail/5a8fc227bf2b3877854939b8ed3309a5	30010134	16
0 3933 360 187	https://m.1010jiajiao.com/czsw/shiti_page_49411	30000000	17
0 4126 360 187	http://m.1010jiajiao.com/timu_id_1032813/	30000000	18
0 4319 360 203	https://zhidao.baidu.com/question/501319406801250284	30000201	19

制作葡萄酒的是什么菌	1	19
0 102 360 478	https://m.yebaike.com/22/1047184.html	80020024	0
0 586 360 447	https://m.sogou.com/web/sl?channel=zhishi&pid=sogou-waps-2c6037040bf5058a&keyword=%E5%88%B6%E4%BD%9C%E8%91%A1%E8%90%84%E9%85%92%E7%9A%84%E6%98%AF%E4%BB%80%E4%B9%88%E8%8F%8C	30010125	1
0 1039 360 299	https://wapv.sogou.com/v?query=%E5%88%B6%E4%BD%9C%E8%91%A1%E8%90%84%E9%85%92%E7%9A%84%E6%98%AF%E4%BB%80%E4%B9%88%E8%8F%8C&p=40230600&tab=video&ie=utf8&rawQuery=%E5%88%B6%E4%BD%9C%E8%91%A1%E8%90%84%E9%85%92%E7%9A%84%E6%98%AF%E4%BB%80%E4%B9%88%E8%8F%8C&vrid=11000404	11000404	2
0 1557.71875 360 182	https://wk.baidu.com/view/64c91fed172ded630b1cb610?pcf=2	30010259	3
0 2007.671875 360 187	https://www.zybang.com/question/98654fb3133557769c8635741003a7bd.html	30000000	4
0 2200.671875 360 187	https://www.zybang.com/question/994046767b93e4f6adad90d5c8f084c3.html	30000000	5
0 2393.671875 360 187	http://www.tesexiu.com/wenda/question-811852.html	30000000	6
0 2586.671875 360 214	https://www.ucbaike.com/zhishi/1849.html	30010092	7
0 2806.671875 360 187	https://m.1010jiajiao.com/czsw/shiti_page_65954	30000000	8
0 3301.625 360 160	https://m.idongde.com/q/s/D803927d35d29220.shtml	30000000	9
0 3467.625 360 154	http://wapiknow.baidu.com/question/1577813610615962100	30000201	10
0 3627.625 360 176	https://zhidao.baidu.com/question/936459112209191372	30000201	11
0 4023.625 360 203	https://zhidao.baidu.com/question/624692120847776404	30000201	12
0 4232.625 360 176	http://wenwen.sogou.com/z/q337818514.htm	30000201	13
0 4414.625 360 176	http://wenwen.sogou.com/z/q706270942.htm	30000201	14
0 4596.625 360 182	https://wk.baidu.com/view/7677f3f1f46527d3250ce025?pcf=2	30010259	15
0 4784.625 360 203	https://www.zybang.com/question/4e6c8d38d79072b5d2e138a8b8682993.html	30000201	16
0 4993.625 360 203	https://www.zybang.com/question/b97796c830615faaaddeb32ec32fad07.html	30000201	17
0 5202.625 360 203	http://wenwen.sogou.com/z/q861007616.htm	30000201	18

微信怎么发视频	1	20
0 102 360 562	https://m.toutiaoimg.cn/i6640387254999056909/?utm_source=sogou_duanshipin&utm_medium=sogou_referral&utm_campaign=cooperation	41080100	0
0 670.328125 360 398	https://m.sogou.com/web/searchList.jsp?insite=zhihu.com&pid=sogou-waps-21a38ed2ee0c2c08&query=%E5%BE%AE%E4%BF%A1%E6%80%8E%E4%B9%88%E5%8F%91%E8%A7%86%E9%A2%91	30010244	1
0 1074.328125 360 372	https://m.sogou.com/web/searchList.jsp?keyword=%E5%BE%AE%E4%BF%A1%E6%80%8E%E4%B9%88%E5%8F%91%E8%A7%86%E9%A2%91&insite=zhinan.sogou.com	30010187	2
0 1666.328125 360 185	javascript:void(0)	21391201	3
0 1857.328125 360 203	https://jingyan.baidu.com/article/86f4a73ecc268537d65269a9.html	30010098	4
0 2066.328125 360 258	https://jingyan.baidu.com/article/d169e1868ce50e026611d8d2.html	30000907	5
0 2329.53125 360 182	http://kf.qq.com/touch/faq/170315aInqqa1703153uYVVN.html?platform=14	30000909	6
0 2517.53125 360 160	https://product.pconline.com.cn/itbk/software/weixin/1504/6324657.html	30000000	7
0 2683.53125 360 182	http://liqucn.com/article/440678.wml	30000909	8
0 2871.53125 360 209	https://m.pc6.com/sv/24903.html	30000909	9
0 3126.53125 360 187	http://m.pc6.com/n/69134	30000909	10
0 3319.53125 360 209	https://m.pc6.com/sv/18328.html	30000909	11
0 3534.53125 360 160	https://www.douban.com/note/325904928/	30000909	12
0 3914.53125 360 182	https://www.douban.com/group/topic/48034470/	30000402	13
0 4102.53125 360 209	https://m.qqtn.com/c/290330	30000909	14
0 4317.53125 360 285	https://jingyan.baidu.com/article/e6c8503c3a7df2a44f1a18a1.html	30000907	15
0 4608.40625 360 284	https://jingyan.baidu.com/article/335530da4e3d4158cb41c3e2.html	30000907	16
0 4898.171875 360 209	https://m.pc6.com/sv/15971.html	30000909	17
0 5113.171875 360 209	https://www.vvfeng.com/article/20267.htm	30000909	18
0 5328.171875 360 257	http://zhinan.sogou.com/guide/detail/?id=316514353209	30010103	19

word只显示只读模式怎么改	1	22
0 102 360 513	https://img.how234.com/20200711/sp/1109852.jpg	80020021	0
0 620.515625 360 374	https://m.sogou.com/web/searchList.jsp?insite=zhihu.com&pid=sogou-waps-21a38ed2ee0c2c08&query=word%E5%8F%AA%E6%98%BE%E7%A4%BA%E5%8F%AA%E8%AF%BB%E6%A8%A1%E5%BC%8F%E6%80%8E%E4%B9%88%E6%94%B9	30010244	1
0 1000.515625 360 284	http://zhinan.sogou.com/guide/detail/?id=316513592547	30010103	2
0 1290.71875 360 274	http://zhinan.sogou.com/guide/detail/?id=316513417866	30010098	3
0 1570.71875 360 298	https://wapv.sogou.com/v?query=word%E5%8F%AA%E6%98%BE%E7%A4%BA%E5%8F%AA%E8%AF%BB%E6%A8%A1%E5%BC%8F%E6%80%8E%E4%B9%88%E6%94%B9&p=40230600&tab=video&ie=utf8&rawQuery=word%E5%8F%AA%E6%98%BE%E7%A4%BA%E5%8F%AA%E8%AF%BB%E6%A8%A1%E5%BC%8F%E6%80%8E%E4%B9%88%E6%94%B9&vrid=11000404	11000404	4
0 2089.4375 360 284	https://zhinan.sogou.com/guide/d316513622857.htm	30010103	5
0 2379.203125 360 252	http://zhinan.sogou.com/guide/detail/?id=316513232648	30010098	6
0 2637.203125 360 201	https://wap.sogou.com/web/searchList.jsp?s_from=kmap_recommend&&rcer=VGH7jSo5&kmap_rank=8&keyword=word%202010&innerid=software_add_736&zlfrank=8&htprequery=word%E5%8F%AA%E6%98%BE%E7%A4%BA%E5%8F%AA%E8%AF%BB%E6%A8%A1%E5%BC%8F%E6%80%8E%E4%B9%88%E6%94%B9	11003501	7
0 2843.703125 360 203	http://wenwen.sogou.com/z/q768160052.htm	30000201	8
0 3052.703125 360 160	https://wk.baidu.com/view/b39dc6a75022aaea998f0fad	30000000	9
0 3218.703125 360 182	https://www.3d66.com/answers/question_80001.html	30000909	10
0 3406.703125 360 187	https://www.3d66.com/answers/question_196508.html	30000000	11
0 3639.703125 360 187	https://www.3d66.com/answers/question_196508.html	30000000	12
0 3832.703125 360 284	https://jingyan.baidu.com/article/02027811af20c15acd9ce546.html	30000907	13
0 4122.578125 360 284	https://jingyan.baidu.com/article/046a7b3e95c1f3f9c37fa946.html	30000907	14
0 4412.78125 360 284	https://jingyan.baidu.com/article/358570f6ae68e3ce4724fc96.html	30000907	15
0 4916.984375 360 284	http://zhinan.sogou.com/guide/detail/?id=316513439600	30010103	16
0 5207 360 257	http://zhinan.sogou.com/guide/detail/?id=316512479024	30010103	17
0 5470.015625 360 196	http://zhinan.sogou.com/guide/detail/?id=1610010205	30010098	18
0 5672.015625 360 245	http://zhinan.sogou.com/guide/detail/?id=316512969258	30010098	19
0 5923.015625 360 187	https://www.3d66.com/answers/question_329526.html	30000909	20
0 6116.015625 360 160	https://www.3d66.com/answers/relation_339299.html	30000000	21

预备党员预备期从什么时候算起	1	21
0 102 360 526	https://m.qufaw.com/#/pages/index/lawList/lawList?id=6862	80020033	0
0 633.515625 360 446	https://weixin.sogou.com/weixinwap?ie=utf8&query=%E9%A2%84%E5%A4%87%E5%85%9A%E5%91%98%E9%A2%84%E5%A4%87%E6%9C%9F%E4%BB%8E%E4%BB%80%E4%B9%88%E6%97%B6%E5%80%99%E7%AE%97%E8%B5%B7&type=2&sourceid=weixinvr	11002501	1
0 1085.515625 360 325	https://m.sogou.com/web/sl?channel=zhishi&pid=sogou-waps-2c6037040bf5058a&keyword=%E9%A2%84%E5%A4%87%E5%85%9A%E5%91%98%E9%A2%84%E5%A4%87%E6%9C%9F%E4%BB%8E%E4%BB%80%E4%B9%88%E6%97%B6%E5%80%99%E7%AE%97%E8%B5%B7&g_f=11301026	30000202	2
0 1416.515625 360 187	https://www.zhihu.com/tardis/sogou/art/344251768	30010208	3
0 1823.515625 360 299	https://wapv.sogou.com/v?query=%E9%A2%84%E5%A4%87%E5%85%9A%E5%91%98%E9%A2%84%E5%A4%87%E6%9C%9F%E4%BB%8E%E4%BB%80%E4%B9%88%E6%97%B6%E5%80%99%E7%AE%97%E8%B5%B7&p=40230600&tab=video&ie=utf8&rawQuery=%E9%A2%84%E5%A4%87%E5%85%9A%E5%91%98%E9%A2%84%E5%A4%87%E6%9C%9F%E4%BB%8E%E4%BB%80%E4%B9%88%E6%97%B6%E5%80%99%E7%AE%97%E8%B5%B7&vrid=11000404	11000404	4
0 2128.5 360 187	http://jgdw.mofcom.gov.cn/article/zt_wsdx/lanmuone/201305/20130500145848.shtml	30000000	5
0 2321.5 360 187	https://m.csai.cn/souti/04ABC6A6.html	30000000	6
0 2514.5 360 160	http://cooco.net.cn/question/6817.html	30000000	7
0 2680.5 360 187	https://www.19lou.com/wap/forum-465017-thread-89751608009125493-1-1.html	30000000	8
0 2873.5 360 187	https://art.ujs.edu.cn/info/1026/2210.htm	30000000	9
0 3066.5 360 187	http://theory.people.com.cn/n/2012/1228/c353650-20044477.html	30000909	10
0 3299.5 360 187	http://news.12371.cn/2018/04/28/ARTI1524918846595665.shtml	30000000	11
0 3492.5 360 203	http://wenda.tianya.cn/question/0a9efc00536d6941	30000201	12
0 3701.5 360 187	https://m.3gmfw.cn/article/html2/2019/10/20/495420.html	30000000	13
0 4108.5 360 284	https://jingyan.baidu.com/article/cb5d610505dffd415d2fe05e.html	30000907	14
0 4398.984375 360 209	https://wk.baidu.com/view/04bf3451cd84b9d528ea81c758f5f61fb7362893	30010259	15
0 4613.984375 360 209	http://www.creditsailing.com/SiXiangXueXi/725822.html	30000909	16
0 4828.984375 360 187	http://jgdw.haedu.gov.cn/2015/05/20/1432112258092.html	30000000	17
0 5021.984375 360 187	https://m.datiyi.cn/article/789451.html	30000000	18
0 5214.984375 360 182	https://m.iask.sina.com.cn/sgh/tUuHw0FNM51.html	30000909	19
0 5402.984375 360 187	https://m.csai.cn/souti/5BD97733.html	30000000	20

中非共和国是哪个国家	1	18
0 102 360 426	https://m.yebaike.com/22/2986630.html	80020034	0
0 967 360 374	https://weixin.sogou.com/weixinwap?ie=utf8&query=%E4%B8%AD%E9%9D%9E%E5%85%B1%E5%92%8C%E5%9B%BD%E6%98%AF%E5%93%AA%E4%B8%AA%E5%9B%BD%E5%AE%B6&type=2&sourceid=weixinvr	11002501	1
0 1347 360 184	https://www.zhihu.com/tardis/sogou/qus/61502703	30010173	2
0 1751 360 299	https://wapv.sogou.com/v?query=%E4%B8%AD%E9%9D%9E%E5%85%B1%E5%92%8C%E5%9B%BD%E6%98%AF%E5%93%AA%E4%B8%AA%E5%9B%BD%E5%AE%B6&p=40230600&tab=video&ie=utf8&rawQuery=%E4%B8%AD%E9%9D%9E%E5%85%B1%E5%92%8C%E5%9B%BD%E6%98%AF%E5%93%AA%E4%B8%AA%E5%9B%BD%E5%AE%B6&vrid=11000404	11000404	3
0 2055.984375 360 325	https://m.sogou.com/web/sl?channel=zhishi&pid=sogou-waps-2c6037040bf5058a&keyword=%E4%B8%AD%E9%9D%9E%E5%85%B1%E5%92%8C%E5%9B%BD%E6%98%AF%E5%93%AA%E4%B8%AA%E5%9B%BD%E5%AE%B6&g_f=11301026	30000202	4
0 2386.984375 360 160	https://m.hahawen.com/293545.html	30000000	5
0 2552.984375 360 187	http://mobile.chinagoabroad.com/zh/knowledge/show/id/28489	30000000	6
0 2745.984375 360 160	https://m.xuexila.com/lishi/shijie/feizhou/6107.html	30000000	7
0 2911.984375 360 230	https://m.sohu.com/a/453927734_120412060	30010302	8
0 3147.890625 360 160	https://www.guojia-daima.info/guojia-daima+Zhong+fei+gongheguo.php	30000000	9
0 3353.890625 360 203	http://m.iask.sina.com.cn/b/49N0RAiLnqP.html?=1&vt=4	30000201	10
0 3562.890625 360 160	https://data.worldbank.org.cn/country/central-african-republic?view=chart	30000000	11
0 3728.890625 360 187	https://m.15tianqi.cn/guotumianji/zhongfei/	30000000	12
0 4135.890625 360 257	https://3g.163.com/dy/article/G3M460PQ0534DFCC.html?spss=adap_pc	30010302	13
0 4660.75 360 257	https://3g.163.com/dy/article/FQR86KH805450NFV.html?spss=adap_pc	30010302	14
0 4923.65625 360 160	http://www.wanweibaike.com/wiki-%E4%B8%AD%E9%9D%9E%E5%85%B1%E5%92%8C%E5%9C%8B	30000000	15
0 5089.65625 360 209	http://m.cngold.org/finance/m_shuju4443.html	30000909	16
0 5304.65625 360 209	https://new.qq.com/omn/20210107/20210107A0EM6000.html	30000909	17

三个代表是在哪里提出的	1	18
0 102 360 253	http://baike.sogou.com/v66116.htm	21414001	0
0 815.953125 360 302	https://weixin.sogou.com/weixinwap?ie=utf8&query=%E4%B8%89%E4%B8%AA%E4%BB%A3%E8%A1%A8%E6%98%AF%E5%9C%A8%E5%93%AA%E9%87%8C%E6%8F%90%E5%87%BA%E7%9A%84&type=2&sourceid=weixinvr	11002501	1
0 1337.953125 360 353	https://m.sogou.com/web/sl?channel=zhishi&pid=sogou-waps-2c6037040bf5058a&keyword=%E4%B8%89%E4%B8%AA%E4%BB%A3%E8%A1%A8%E6%98%AF%E5%9C%A8%E5%93%AA%E9%87%8C%E6%8F%90%E5%87%BA%E7%9A%84&g_f=11301026	30000202	2
0 1696.953125 360 187	http://cpc.people.com.cn/GB/64156/64157/4418474.html	30000000	3
0 1889.953125 360 209	http://cpc.people.com.cn/GB/85037/8405407.html	30000909	4
0 2104.953125 360 160	https://www.cctv.com/special/733/-1/46702.html	30000000	5
0 2270.953125 360 187	http://www.dswxyjy.org.cn/n1/2019/0228/c423720-30918171.html	30000000	6
0 2463.953125 360 209	https://wk.baidu.com/view/7f78ef111611cc7931b765ce0508763231127486?pcf=2	30010259	7
0 2678.953125 360 182	https://wk.baidu.com/view/1a4aa393760bf78a6529647d27284b73f2423686	30010259	8
0 3120.953125 360 160	http://www.gwyoo.com/article/zuixinshisi/sxzh/200702/78000.html	30000000	9
